	id	pSentiment
1256	"11407_7"	1
1257	"5617_2"	0
1258	"8484_10"	1
1259	"4673_9"	1
1260	"10700_3"	0
1261	"8627_4"	0
1262	"1109_1"	0
1263	"10819_3"	0
1264	"4412_9"	1
1265	"8607_1"	0
1266	"12165_10"	1
1267	"1212_8"	1
1268	"216_8"	1
1269	"6882_1"	0
1270	"994_7"	1
1271	"5767_3"	0
1272	"10079_8"	1
1273	"2519_10"	1
1274	"8559_3"	0
1275	"778_2"	0
1276	"2091_3"	0
1277	"732_7"	1
1278	"3500_10"	1
1279	"8536_4"	0
1280	"1849_7"	1
1281	"31_8"	1
1282	"7151_10"	1
1283	"2597_3"	0
1284	"12416_3"	0
1285	"8518_10"	1
1286	"1127_4"	0
1287	"9102_8"	1
1288	"7119_10"	1
1289	"113_4"	0
1290	"215_4"	0
1291	"198_8"	1
1292	"10968_1"	0
1293	"7538_7"	1
1294	"11962_7"	1
1295	"12338_10"	1
1296	"8698_10"	1
1297	"11350_1"	0
1298	"6305_10"	1
1299	"12254_10"	1
1300	"9868_1"	0
1301	"5110_10"	1
1302	"1042_10"	1
1303	"3104_10"	1
1304	"1526_9"	1
1305	"7126_10"	1
1306	"1243_9"	1
1307	"3133_1"	0
1308	"4886_8"	1
1309	"3417_4"	0
1310	"4415_10"	1
1311	"155_10"	1
1312	"8507_10"	1
1313	"11410_3"	0
1314	"1618_3"	0
1315	"1105_8"	1
1316	"7648_1"	0
1317	"4237_3"	0
1318	"12221_2"	0
1319	"2278_10"	1
1320	"6400_3"	0
1321	"2498_1"	0
1322	"6531_8"	1
1323	"6066_2"	0
1324	"3454_4"	0
1325	"7802_1"	0
1326	"9304_1"	0
1327	"8284_8"	1
1328	"7650_1"	0
1329	"2158_3"	0
1330	"2810_10"	1
1331	"11540_2"	0
1332	"1011_2"	0
1333	"2429_8"	1
1334	"7452_4"	0
1335	"11953_8"	1
1336	"3243_4"	0
1337	"1805_10"	1
1338	"12264_9"	1
1339	"8498_3"	0
1340	"816_4"	0
1341	"9824_4"	0
1342	"5745_8"	1
1343	"9672_3"	0
1344	"1180_4"	0
1345	"5940_7"	1
1346	"8651_1"	0
1347	"9324_7"	1
1348	"11313_10"	1
1349	"5421_4"	0
1350	"9683_9"	1
1351	"12276_7"	1
1352	"1006_8"	1
1353	"8517_8"	1
1354	"11851_10"	1
1355	"216_4"	0
1356	"10779_10"	1
1357	"11871_4"	0
1358	"6411_1"	0
1359	"857_8"	1
1360	"321_10"	1
1361	"2247_10"	1
1362	"3763_3"	0
1363	"884_4"	0
1364	"6263_1"	0
1365	"4340_8"	1
1366	"9574_9"	1
1367	"5699_1"	0
1368	"10209_3"	0
1369	"5915_1"	0
1370	"12303_9"	1
1371	"3112_7"	1
1372	"7021_10"	1
1373	"3590_8"	1
1374	"11263_10"	1
1375	"709_10"	1
1376	"9872_10"	1
1377	"7568_10"	1
1378	"10057_9"	1
1379	"9875_7"	1
1380	"4274_10"	1
1381	"5979_3"	0
1382	"656_10"	1
1383	"9564_1"	0
1384	"11854_7"	1
1385	"1629_10"	1
1386	"7398_10"	1
1387	"9396_9"	1
1388	"2921_10"	1
1389	"9139_8"	1
1390	"2579_8"	1
1391	"11451_8"	1
1392	"10733_7"	1
1393	"10136_7"	1
1394	"10696_3"	0
1395	"8822_10"	1
1396	"784_10"	1
1397	"8091_9"	1
1398	"12381_8"	1
1399	"8597_9"	1
1400	"951_2"	0
1401	"4971_7"	1
1402	"9395_2"	0
1403	"11287_3"	0
1404	"641_8"	1
1405	"7624_4"	0
1406	"4685_7"	1
1407	"3105_3"	0
1408	"12002_10"	1
1409	"10405_8"	1
1410	"7527_4"	0
1411	"3432_8"	1
1412	"9469_10"	1
1413	"9478_1"	0
1414	"12152_2"	0
1415	"11824_1"	0
1416	"10332_1"	0
1417	"10990_7"	1
1418	"10567_9"	1
1419	"1080_9"	1
1420	"5392_3"	0
1421	"8386_1"	0
1422	"1245_7"	1
1423	"9384_8"	1
1424	"6679_8"	1
1425	"1539_10"	1
1426	"11678_8"	1
1427	"7140_10"	1
1428	"9368_3"	0
1429	"10099_10"	1
1430	"304_4"	0
1431	"11084_10"	1
1432	"11368_1"	0
1433	"5351_2"	0
1434	"4452_8"	1
1435	"1203_4"	0
1436	"3075_1"	0
1437	"2595_9"	1
1438	"3916_3"	0
1439	"8877_9"	1
1440	"10012_1"	0
1441	"9080_3"	0
1442	"10481_2"	0
1443	"1989_1"	0
1444	"3501_1"	0
1445	"2411_9"	1
1446	"1633_9"	1
1447	"1642_10"	1
1448	"6590_9"	1
1449	"4854_1"	0
1450	"10839_2"	0
1451	"5843_3"	0
1452	"3816_7"	1
1453	"9144_7"	1
1454	"732_1"	0
1455	"3659_3"	0
1456	"10286_1"	0
1457	"11434_2"	0
1458	"2058_1"	0
1459	"10404_9"	1
1460	"7152_9"	1
1461	"4255_9"	1
1462	"6586_10"	1
1463	"4246_4"	0
1464	"10734_10"	1
1465	"10844_9"	1
1466	"1070_1"	0
1467	"2990_10"	1
1468	"10673_2"	0
1469	"5364_10"	1
1470	"2265_7"	1
1471	"9645_8"	1
1472	"5575_8"	1
1473	"15_1"	0
1474	"5649_2"	0
1475	"8111_3"	0
1476	"7902_4"	0
1477	"3368_1"	0
1478	"823_9"	1
1479	"5136_10"	1
1480	"1891_8"	1
1481	"8582_1"	0
1482	"6832_10"	1
1483	"9667_2"	0
1484	"7868_3"	0
1485	"6962_1"	0
1486	"9991_4"	0
1487	"4889_10"	1
1488	"4288_9"	1
1489	"2431_1"	0
1490	"10993_10"	1
1491	"11615_9"	1
1492	"1393_2"	0
1493	"5235_1"	0
1494	"7667_7"	1
1495	"3976_1"	0
1496	"9651_9"	1
1497	"8252_9"	1
1498	"10688_1"	0
1499	"10269_7"	1
1500	"4760_7"	1
1501	"9516_8"	1
1502	"7218_9"	1
1503	"3033_8"	1
1504	"10501_10"	1
1505	"1660_4"	0
1506	"3425_8"	1
1507	"7727_3"	0
1508	"10856_8"	1
1509	"4250_3"	0
1510	"2046_1"	0
1511	"10471_10"	1
1512	"7333_10"	1
1513	"5138_1"	0
1514	"6559_1"	0
1515	"1983_1"	0
1516	"3689_8"	1
1517	"964_8"	1
1518	"9525_1"	0
1519	"8917_2"	0
1520	"1805_1"	0
1521	"1408_2"	0
1522	"11731_4"	0
1523	"6641_8"	1
1524	"11182_3"	0
1525	"11244_4"	0
1526	"6249_7"	1
1527	"5418_10"	1
1528	"9643_10"	1
1529	"945_2"	0
1530	"8573_10"	1
1531	"2487_1"	0
1532	"3086_10"	1
1533	"4552_9"	1
1534	"9461_1"	0
1535	"608_8"	1
1536	"270_10"	1
1537	"888_8"	1
1538	"12251_3"	0
1539	"3488_7"	1
1540	"6768_8"	1
1541	"12013_10"	1
1542	"6760_2"	0
1543	"5204_8"	1
1544	"10049_1"	0
1545	"5187_1"	0
1546	"9336_4"	0
1547	"5364_3"	0
1548	"3314_1"	0
1549	"5612_1"	0
1550	"873_1"	0
1551	"577_8"	1
1552	"10913_7"	1
1553	"7651_1"	0
1554	"2826_10"	1
1555	"3191_1"	0
1556	"8697_2"	0
1557	"10548_3"	0
1558	"282_9"	1
1559	"2630_3"	0
1560	"5684_1"	0
1561	"572_9"	1
1562	"8039_8"	1
1563	"7446_8"	1
1564	"4893_10"	1
1565	"6837_10"	1
1566	"5779_10"	1
1567	"11912_2"	0
1568	"2361_10"	1
1569	"6497_10"	1
1570	"11231_10"	1
1571	"12026_8"	1
1572	"7494_10"	1
1573	"4489_9"	1
1574	"6905_1"	0
1575	"4662_8"	1
1576	"11017_4"	0
1577	"8349_1"	0
1578	"5168_1"	0
1579	"4019_7"	1
1580	"3815_7"	1
1581	"521_10"	1
1582	"2545_8"	1
1583	"4501_7"	1
1584	"11044_7"	1
1585	"10694_7"	1
1586	"762_9"	1
1587	"6791_10"	1
1588	"9053_2"	0
1589	"6066_10"	1
1590	"11209_8"	1
1591	"3642_1"	0
1592	"7533_10"	1
1593	"11464_10"	1
1594	"8229_10"	1
1595	"7533_3"	0
1596	"9256_10"	1
1597	"6800_9"	1
1598	"1849_1"	0
1599	"6394_1"	0
1600	"6019_8"	1
1601	"8055_3"	0
1602	"3571_1"	0
1603	"19_4"	0
1604	"9344_8"	1
1605	"10500_10"	1
1606	"2868_7"	1
1607	"2255_4"	0
1608	"11197_1"	0
1609	"4881_9"	1
1610	"11938_3"	0
1611	"10017_4"	0
1612	"1994_2"	0
1613	"5855_9"	1
1614	"2712_2"	0
1615	"2719_4"	0
1616	"10602_10"	1
1617	"11337_10"	1
1618	"11452_1"	0
1619	"4168_4"	0
1620	"110_1"	0
1621	"10294_8"	1
1622	"11527_1"	0
1623	"6003_2"	0
1624	"12109_4"	0
1625	"623_3"	0
1626	"12269_8"	1
1627	"11072_8"	1
1628	"6816_7"	1
1629	"11999_3"	0
1630	"11259_10"	1
1631	"3606_9"	1
1632	"5936_10"	1
1633	"4135_10"	1
1634	"3046_10"	1
1635	"2104_2"	0
1636	"2253_2"	0
1637	"2809_8"	1
1638	"2636_9"	1
1639	"10523_2"	0
1640	"4891_1"	0
1641	"10903_10"	1
1642	"11099_4"	0
1643	"7726_10"	1
1644	"7217_1"	0
1645	"8552_9"	1
1646	"4193_3"	0
1647	"5398_1"	0
1648	"10648_4"	0
1649	"7525_2"	0
1650	"2283_4"	0
1651	"1767_1"	0
1652	"12059_9"	1
1653	"6535_10"	1
1654	"9791_9"	1
1655	"6352_10"	1
1656	"1530_2"	0
1657	"11097_2"	0
1658	"8330_1"	0
1659	"10284_9"	1
1660	"118_2"	0
1661	"7336_2"	0
1662	"886_8"	1
1663	"9241_3"	0
1664	"10871_7"	1
1665	"687_9"	1
1666	"3329_7"	1
1667	"10152_9"	1
1668	"12359_8"	1
1669	"139_4"	0
1670	"10532_4"	0
1671	"2464_4"	0
1672	"6700_1"	0
1673	"9345_1"	0
1674	"10567_2"	0
1675	"10961_9"	1
1676	"3281_10"	1
1677	"9017_8"	1
1678	"1666_2"	0
1679	"2940_3"	0
1680	"6406_4"	0
1681	"7374_10"	1
1682	"8819_1"	0
1683	"8581_10"	1
1684	"6710_1"	0
1685	"8968_1"	0
1686	"5865_1"	0
1687	"395_1"	0
1688	"6931_3"	0
1689	"2360_10"	1
1690	"12046_1"	0
1691	"11693_7"	1
1692	"9978_1"	0
1693	"8831_4"	0
1694	"3052_10"	1
1695	"11601_8"	1
1696	"6091_7"	1
1697	"3356_4"	0
1698	"2358_9"	1
1699	"6334_8"	1
1700	"6757_4"	0
1701	"11307_1"	0
1702	"9657_10"	1
1703	"7652_3"	0
1704	"584_8"	1
1705	"891_10"	1
1706	"12377_10"	1
1707	"5756_8"	1
1708	"12009_10"	1
1709	"12087_1"	0
1710	"2918_3"	0
1711	"9262_3"	0
1712	"8441_10"	1
1713	"6623_7"	1
1714	"1764_10"	1
1715	"9517_10"	1
1716	"12003_10"	1
1717	"4809_3"	0
1718	"3256_4"	0
1719	"9528_9"	1
1720	"9867_10"	1
1721	"7627_4"	0
1722	"6395_3"	0
1723	"1541_8"	1
1724	"12351_4"	0
1725	"4848_4"	0
1726	"8400_2"	0
1727	"6785_8"	1
1728	"406_8"	1
1729	"9416_10"	1
1730	"4799_10"	1
1731	"236_1"	0
1732	"6494_10"	1
1733	"11710_4"	0
1734	"1449_9"	1
1735	"4629_10"	1
1736	"6139_1"	0
1737	"5566_2"	0
1738	"4761_4"	0
1739	"4556_2"	0
1740	"505_9"	1
1741	"9236_1"	0
1742	"3660_1"	0
1743	"5615_8"	1
1744	"10426_9"	1
1745	"872_9"	1
1746	"5452_4"	0
1747	"6859_7"	1
1748	"10608_2"	0
1749	"10395_8"	1
1750	"1616_4"	0
1751	"291_10"	1
1752	"4481_1"	0
1753	"1214_3"	0
1754	"5001_7"	1
1755	"5211_4"	0
1756	"55_9"	1
1757	"12452_1"	0
1758	"8191_8"	1
1759	"9841_4"	0
1760	"10497_4"	0
1761	"3422_1"	0
1762	"7685_10"	1
1763	"10658_4"	0
1764	"7521_7"	1
1765	"3447_1"	0
1766	"149_1"	0
1767	"6555_2"	0
1768	"12285_4"	0
1769	"2636_1"	0
1770	"11358_9"	1
1771	"4421_8"	1
1772	"7108_3"	0
1773	"9833_8"	1
1774	"10614_1"	0
1775	"1731_10"	1
1776	"3489_2"	0
1777	"10084_10"	1
1778	"3807_4"	0
1779	"7382_2"	0
1780	"486_1"	0
1781	"5387_3"	0
1782	"11004_1"	0
1783	"5662_3"	0
1784	"5687_1"	0
1785	"5066_8"	1
1786	"10889_10"	1
1787	"6233_4"	0
1788	"3340_8"	1
1789	"11264_1"	0
1790	"9502_3"	0
1791	"1085_7"	1
1792	"5268_1"	0
1793	"6801_9"	1
1794	"1932_10"	1
1795	"4466_2"	0
1796	"11528_7"	1
1797	"4714_10"	1
1798	"10316_3"	0
1799	"236_9"	1
1800	"7972_1"	0
1801	"10682_1"	0
1802	"11380_7"	1
1803	"2893_10"	1
1804	"11461_1"	0
1805	"9317_8"	1
1806	"2527_9"	1
1807	"10258_10"	1
1808	"6481_10"	1
1809	"2588_3"	0
1810	"2448_8"	1
1811	"8714_10"	1
1812	"5570_10"	1
1813	"659_1"	0
1814	"4272_10"	1
1815	"10879_1"	0
1816	"144_2"	0
1817	"6550_4"	0
1818	"10984_10"	1
1819	"1100_3"	0
1820	"1194_1"	0
1821	"9564_10"	1
1822	"8542_2"	0
1823	"3585_2"	0
1824	"12171_7"	1
1825	"4262_10"	1
1826	"8435_1"	0
1827	"3852_2"	0
1828	"5956_3"	0
1829	"8638_7"	1
1830	"12124_1"	0
1831	"10538_8"	1
1832	"4912_4"	0
1833	"6673_2"	0
1834	"11627_1"	0
1835	"10169_2"	0
1836	"7031_10"	1
1837	"3272_8"	1
1838	"10674_1"	0
1839	"11592_10"	1
1840	"8678_9"	1
1841	"9924_9"	1
1842	"3039_1"	0
1843	"11436_9"	1
1844	"10831_7"	1
1845	"8606_2"	0
1846	"9056_1"	0
1847	"6944_9"	1
1848	"9290_9"	1
1849	"1851_10"	1
1850	"2367_8"	1
1851	"145_2"	0
1852	"8254_1"	0
1853	"5334_7"	1
1854	"3548_3"	0
1855	"6566_8"	1
1856	"11005_10"	1
1857	"5059_7"	1
1858	"8583_4"	0
1859	"7207_1"	0
1860	"10449_9"	1
1861	"9492_4"	0
1862	"5175_2"	0
1863	"9263_1"	0
1864	"9772_10"	1
1865	"4342_10"	1
1866	"5592_2"	0
1867	"1249_9"	1
1868	"2285_1"	0
1869	"9258_10"	1
1870	"2671_7"	1
1871	"1462_1"	0
1872	"10754_4"	0
1873	"7743_8"	1
1874	"7114_4"	0
1875	"2676_1"	0
1876	"3190_7"	1
1877	"5936_3"	0
1878	"10968_7"	1
1879	"9563_9"	1
1880	"12252_10"	1
1881	"6651_1"	0
1882	"11789_1"	0
1883	"1211_7"	1
1884	"2458_8"	1
1885	"178_7"	1
1886	"2920_8"	1
1887	"5932_2"	0
1888	"12485_8"	1
1889	"7927_10"	1
1890	"4764_1"	0
1891	"3958_7"	1
1892	"2929_10"	1
1893	"10650_1"	0
1894	"7698_1"	0
1895	"11141_1"	0
1896	"4268_1"	0
1897	"2108_10"	1
1898	"5996_3"	0
1899	"3941_9"	1
1900	"7045_1"	0
1901	"8208_8"	1
1902	"984_7"	1
1903	"9830_2"	0
1904	"11608_1"	0
1905	"2120_8"	1
1906	"6138_1"	0
1907	"11175_2"	0
1908	"10499_1"	0
1909	"7190_4"	0
1910	"4361_2"	0
1911	"2647_4"	0
1912	"6310_10"	1
1913	"4919_3"	0
1914	"2111_2"	0
1915	"432_8"	1
1916	"8802_7"	1
1917	"11881_9"	1
1918	"9955_9"	1
1919	"11062_2"	0
1920	"6747_1"	0
1921	"8886_3"	0
1922	"11540_10"	1
1923	"5704_2"	0
1924	"3093_10"	1
1925	"3022_1"	0
1926	"4153_1"	0
1927	"5935_4"	0
1928	"9272_7"	1
1929	"3805_8"	1
1930	"1767_8"	1
1931	"7508_2"	0
1932	"2961_1"	0
1933	"5739_10"	1
1934	"7004_4"	0
1935	"7459_1"	0
1936	"7865_8"	1
1937	"2808_10"	1
1938	"12334_4"	0
1939	"1587_10"	1
1940	"6207_1"	0
1941	"8940_3"	0
1942	"11137_7"	1
1943	"148_9"	1
1944	"3970_7"	1
1945	"9826_1"	0
1946	"969_1"	0
1947	"5584_8"	1
1948	"10899_10"	1
1949	"1484_2"	0
1950	"9677_3"	0
1951	"2987_2"	0
1952	"4387_3"	0
1953	"3599_2"	0
1954	"6016_1"	0
1955	"3221_3"	0
1956	"11092_8"	1
1957	"3707_2"	0
1958	"3676_8"	1
1959	"6051_9"	1
1960	"11071_2"	0
1961	"4167_10"	1
1962	"12164_9"	1
1963	"5627_4"	0
1964	"8553_7"	1
1965	"8707_10"	1
1966	"7972_10"	1
1967	"1715_8"	1
1968	"6945_10"	1
1969	"3326_4"	0
1970	"1034_2"	0
1971	"7728_7"	1
1972	"2347_10"	1
1973	"3586_10"	1
1974	"8432_10"	1
1975	"3298_10"	1
1976	"4856_2"	0
1977	"2466_9"	1
1978	"10063_1"	0
1979	"3842_3"	0
1980	"12415_4"	0
1981	"5166_10"	1
1982	"2879_9"	1
1983	"9885_10"	1
1984	"3815_1"	0
1985	"6671_1"	0
1986	"4450_3"	0
1987	"7208_3"	0
1988	"10833_10"	1
1989	"650_1"	0
1990	"1917_9"	1
1991	"2730_9"	1
1992	"2446_10"	1
1993	"5073_1"	0
1994	"5812_9"	1
1995	"6454_2"	0
1996	"1471_4"	0
1997	"2374_9"	1
1998	"9327_1"	0
1999	"11050_1"	0
2000	"1766_10"	1
2001	"1027_1"	0
2002	"3729_10"	1
2003	"7353_7"	1
2004	"6893_3"	0
2005	"2812_2"	0
2006	"4286_10"	1
2007	"11877_10"	1
2008	"7002_10"	1
2009	"529_1"	0
2010	"9206_8"	1
2011	"3707_7"	1
2012	"6348_2"	0
2013	"5503_10"	1
2014	"804_10"	1
2015	"6281_8"	1
2016	"8615_2"	0
2017	"1768_9"	1
2018	"6640_1"	0
2019	"7171_10"	1
2020	"8529_4"	0
2021	"8769_4"	0
2022	"11146_8"	1
2023	"11054_7"	1
2024	"3145_3"	0
2025	"2770_4"	0
2026	"9485_3"	0
2027	"3513_4"	0
2028	"6979_3"	0
2029	"730_7"	1
2030	"2332_10"	1
2031	"5097_8"	1
2032	"2864_9"	1
2033	"6518_4"	0
2034	"5621_10"	1
2035	"2974_8"	1
2036	"11055_10"	1
2037	"2949_10"	1
2038	"12382_8"	1
2039	"2260_10"	1
2040	"3569_8"	1
2041	"1844_8"	1
2042	"1503_9"	1
2043	"11433_4"	0
2044	"8620_8"	1
2045	"9094_1"	0
2046	"11915_4"	0
2047	"6126_10"	1
2048	"10954_1"	0
2049	"1246_3"	0
2050	"782_4"	0
2051	"10298_4"	0
2052	"6374_10"	1
2053	"11914_2"	0
2054	"10685_7"	1
2055	"12334_7"	1
2056	"11752_10"	1
2057	"4943_2"	0
2058	"9740_1"	0
2059	"7818_1"	0
2060	"5519_9"	1
2061	"6521_4"	0
2062	"9306_9"	1
2063	"7158_1"	0
2064	"12446_8"	1
2065	"5755_1"	0
2066	"9622_3"	0
2067	"10441_1"	0
2068	"6948_10"	1
2069	"565_10"	1
2070	"759_10"	1
2071	"2068_2"	0
2072	"6674_9"	1
2073	"16_7"	1
2074	"5700_1"	0
2075	"142_8"	1
2076	"5978_9"	1
2077	"5703_2"	0
2078	"6867_1"	0
2079	"1969_10"	1
2080	"3705_3"	0
2081	"234_1"	0
2082	"7142_8"	1
2083	"3989_1"	0
2084	"3341_1"	0
2085	"3826_10"	1
2086	"2517_9"	1
2087	"4612_1"	0
2088	"64_7"	1
2089	"2457_8"	1
2090	"2031_1"	0
2091	"8547_3"	0
2092	"6207_9"	1
2093	"3021_8"	1
2094	"1724_10"	1
2095	"1803_10"	1
2096	"3967_7"	1
2097	"5031_10"	1
2098	"6849_3"	0
2099	"3473_1"	0
2100	"5627_10"	1
2101	"3172_9"	1
2102	"2377_1"	0
2103	"12192_7"	1
2104	"4933_8"	1
2105	"7189_10"	1
2106	"4417_1"	0
2107	"10747_4"	0
2108	"5806_4"	0
2109	"5563_8"	1
2110	"7626_9"	1
2111	"11068_9"	1
2112	"4513_1"	0
2113	"2083_1"	0
2114	"1545_3"	0
2115	"6731_10"	1
2116	"1108_1"	0
2117	"8139_10"	1
2118	"3360_7"	1
2119	"8005_9"	1
2120	"31_1"	0
2121	"6080_10"	1
2122	"12435_8"	1
2123	"11942_1"	0
2124	"7313_1"	0
2125	"6014_1"	0
2126	"6209_4"	0
2127	"11103_10"	1
2128	"11715_1"	0
2129	"843_10"	1
2130	"6639_1"	0
2131	"9628_1"	0
2132	"8882_4"	0
2133	"4822_2"	0
2134	"3280_10"	1
2135	"9596_10"	1
2136	"637_3"	0
2137	"9652_3"	0
2138	"11422_1"	0
2139	"945_10"	1
2140	"777_2"	0
2141	"12487_10"	1
2142	"7610_9"	1
2143	"11129_10"	1
2144	"10559_8"	1
2145	"9597_10"	1
2146	"79_4"	0
2147	"4790_1"	0
2148	"1154_10"	1
2149	"6499_2"	0
2150	"2143_4"	0
2151	"5433_10"	1
2152	"12299_7"	1
2153	"10613_3"	0
2154	"3538_10"	1
2155	"2698_8"	1
2156	"11562_9"	1
2157	"9214_3"	0
2158	"1202_2"	0
2159	"552_1"	0
2160	"2216_9"	1
2161	"9070_1"	0
2162	"1059_10"	1
2163	"10438_4"	0
2164	"9193_10"	1
2165	"5578_1"	0
2166	"5382_3"	0
2167	"5460_4"	0
2168	"6353_10"	1
2169	"11507_10"	1
2170	"1768_4"	0
2171	"6283_2"	0
2172	"5303_10"	1
2173	"10460_3"	0
2174	"5612_8"	1
2175	"8291_1"	0
2176	"6543_1"	0
2177	"11668_3"	0
2178	"6872_7"	1
2179	"6467_3"	0
2180	"439_1"	0
2181	"3999_4"	0
2182	"8510_1"	0
2183	"560_8"	1
2184	"11030_1"	0
2185	"4347_1"	0
2186	"7442_4"	0
2187	"8004_9"	1
2188	"7640_2"	0
2189	"7864_8"	1
2190	"7727_9"	1
2191	"4963_10"	1
2192	"11335_2"	0
2193	"5353_1"	0
2194	"11144_8"	1
2195	"8532_4"	0
2196	"5473_2"	0
2197	"8601_1"	0
2198	"3371_4"	0
2199	"2687_10"	1
2200	"7835_4"	0
2201	"3971_1"	0
2202	"4063_2"	0
2203	"10379_2"	0
2204	"7011_3"	0
2205	"5355_8"	1
2206	"6293_10"	1
2207	"817_10"	1
2208	"4730_4"	0
2209	"2996_7"	1
2210	"9347_7"	1
2211	"2730_3"	0
2212	"1629_1"	0
2213	"6485_10"	1
2214	"431_4"	0
2215	"4601_4"	0
2216	"8051_2"	0
2217	"10908_1"	0
2218	"10599_8"	1
2219	"4266_3"	0
2220	"10982_10"	1
2221	"9486_10"	1
2222	"1812_1"	0
2223	"7651_8"	1
2224	"1842_1"	0
2225	"1331_1"	0
2226	"1891_3"	0
2227	"1613_10"	1
2228	"10363_2"	0
2229	"2424_3"	0
2230	"7386_7"	1
2231	"7699_10"	1
2232	"11048_7"	1
2233	"3123_10"	1
2234	"3940_1"	0
2235	"10967_4"	0
2236	"8658_1"	0
2237	"9987_9"	1
2238	"9134_7"	1
2239	"5653_2"	0
2240	"4227_1"	0
2241	"1737_4"	0
2242	"7489_7"	1
2243	"1002_7"	1
2244	"7251_10"	1
2245	"1004_7"	1
2246	"10716_3"	0
2247	"8349_10"	1
2248	"3121_4"	0
2249	"8288_7"	1
2250	"4261_4"	0
2251	"6290_7"	1
2252	"4152_10"	1
2253	"2783_8"	1
2254	"8833_9"	1
2255	"157_9"	1
2256	"8644_1"	0
2257	"9213_3"	0
2258	"7472_9"	1
2259	"46_4"	0
2260	"2379_8"	1
2261	"40_8"	1
2262	"4658_8"	1
2263	"5068_4"	0
2264	"1218_8"	1
2265	"11795_1"	0
2266	"1563_10"	1
2267	"7600_1"	0
2268	"12260_10"	1
2269	"11819_3"	0
2270	"11418_4"	0
2271	"10670_10"	1
2272	"10306_4"	0
2273	"1041_1"	0
2274	"5596_10"	1
2275	"929_1"	0
2276	"4792_3"	0
2277	"1348_3"	0
2278	"10455_10"	1
2279	"5746_9"	1
2280	"11968_10"	1
2281	"7742_3"	0
2282	"8328_1"	0
2283	"1617_4"	0
2284	"5743_10"	1
2285	"4951_8"	1
2286	"4007_4"	0
2287	"1949_1"	0
2288	"11858_2"	0
2289	"3798_2"	0
2290	"9743_8"	1
2291	"10814_2"	0
2292	"4566_1"	0
2293	"4198_7"	1
2294	"4001_8"	1
2295	"4201_9"	1
2296	"12190_4"	0
2297	"6111_10"	1
2298	"10000_8"	1
2299	"1733_7"	1
2300	"9448_1"	0
2301	"10378_2"	0
2302	"11785_10"	1
2303	"2370_4"	0
2304	"10161_9"	1
2305	"3073_8"	1
2306	"1931_1"	0
2307	"7024_2"	0
2308	"6906_8"	1
2309	"8617_1"	0
2310	"1970_4"	0
2311	"9520_4"	0
2312	"3023_7"	1
2313	"8104_7"	1
2314	"11916_3"	0
2315	"1485_2"	0
2316	"11849_4"	0
2317	"9820_10"	1
2318	"7464_3"	0
2319	"4207_4"	0
2320	"9996_9"	1
2321	"10657_3"	0
2322	"3091_10"	1
2323	"3773_1"	0
2324	"12230_9"	1
2325	"12228_8"	1
2326	"8550_3"	0
2327	"975_4"	0
2328	"5571_10"	1
2329	"7_7"	1
2330	"1102_8"	1
2331	"9950_8"	1
2332	"9183_10"	1
2333	"3598_3"	0
2334	"3036_2"	0
2335	"2522_8"	1
2336	"10446_2"	0
2337	"9040_9"	1
2338	"11265_1"	0
2339	"4203_2"	0
2340	"3267_8"	1
2341	"2219_1"	0
2342	"2068_8"	1
2343	"8127_2"	0
2344	"6009_10"	1
2345	"2409_1"	0
2346	"6812_7"	1
2347	"7565_1"	0
2348	"5871_9"	1
2349	"4899_10"	1
2350	"5516_7"	1
2351	"10337_3"	0
2352	"3690_1"	0
2353	"9391_8"	1
2354	"5129_1"	0
2355	"11886_10"	1
2356	"2825_3"	0
2357	"5899_3"	0
2358	"283_1"	0
2359	"2404_3"	0
2360	"9842_7"	1
2361	"1681_4"	0
2362	"3330_4"	0
2363	"10815_2"	0
2364	"2272_3"	0
2365	"3649_4"	0
2366	"10162_3"	0
2367	"215_8"	1
2368	"499_1"	0
2369	"6559_10"	1
2370	"8034_1"	0
2371	"7739_4"	0
2372	"11664_3"	0
2373	"9600_8"	1
2374	"3487_9"	1
2375	"7724_1"	0
2376	"170_10"	1
2377	"2482_10"	1
2378	"1811_1"	0
2379	"3041_1"	0
2380	"12121_4"	0
2381	"1865_8"	1
2382	"11594_4"	0
2383	"11336_4"	0
2384	"1074_10"	1
2385	"370_10"	1
2386	"11188_10"	1
2387	"10333_8"	1
2388	"6530_4"	0
2389	"10493_4"	0
2390	"11057_3"	0
2391	"6458_8"	1
2392	"4338_10"	1
2393	"11814_7"	1
2394	"7738_8"	1
2395	"11578_1"	0
2396	"10976_10"	1
2397	"283_8"	1
2398	"3678_4"	0
2399	"10395_2"	0
2400	"5151_8"	1
2401	"1328_2"	0
2402	"456_1"	0
2403	"5593_2"	0
2404	"7269_3"	0
2405	"7999_10"	1
2406	"10437_7"	1
2407	"3366_10"	1
2408	"10973_4"	0
2409	"11656_9"	1
2410	"10491_7"	1
2411	"5956_9"	1
2412	"4125_8"	1
2413	"3142_8"	1
2414	"1272_7"	1
2415	"10649_4"	0
2416	"8362_1"	0
2417	"9073_10"	1
2418	"3559_10"	1
2419	"2767_1"	0
2420	"12104_1"	0
2421	"3893_2"	0
2422	"8318_10"	1
2423	"226_10"	1
2424	"387_2"	0
2425	"1878_10"	1
2426	"6618_2"	0
2427	"5547_8"	1
2428	"3077_10"	1
2429	"4823_3"	0
